geo_accession,title,source_name_ch1,description,platform_id,organism_ch1,tissue,channel_count,characteristics_ch2,contact_address,contact_city,contact_country,contact_department,contact_email,contact_institute,contact_laboratory,contact_name,contact_state,contact_zip/postal_code,data_processing,data_row_count,extract_protocol_ch1,extract_protocol_ch2,hyb_protocol,label_ch1,label_ch2,label_protocol_ch1,label_protocol_ch2,last_update_date,molecule_ch1,molecule_ch2,organism_ch2,scan_protocol,source_name_ch2,status,submission_date,supplementary_file,taxid_ch1,taxid_ch2,type
GSM1304356,Ov_Tumor_Ref_Mix  vs. 870,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 870,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304356/suppl/GSM1304356_B02_251485056579_S01_GE2-v5_95_Feb07_2_Off_1_3.txt.gz,9606,9606,RNA
GSM1304357,Ov_Tumor_Ref_Mix  vs. 898,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 898,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304357/suppl/GSM1304357_B02_251485056580_S01_GE2-v5_95_Feb07_2_Off_1_1.txt.gz,9606,9606,RNA
GSM1304358,Ov_Tumor_Ref_Mix  vs. 909,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 909,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304358/suppl/GSM1304358_B02_251485056580_S01_GE2-v5_95_Feb07_2_Off_1_2.txt.gz,9606,9606,RNA
GSM1304359,Ov_Tumor_Ref_Mix  vs. 910,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 910,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304359/suppl/GSM1304359_B02_251485056580_S01_GE2-v5_95_Feb07_2_Off_1_3.txt.gz,9606,9606,RNA
GSM1304360,Ov_Tumor_Ref_Mix  vs. 926,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 926,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304360/suppl/GSM1304360_B02_251485056580_S01_GE2-v5_95_Feb07_2_Off_1_4.txt.gz,9606,9606,RNA
GSM1304361,Ov_Tumor_Ref_Mix  vs. 927,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 927,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304361/suppl/GSM1304361_B02_251485056581_S01_GE2-v5_95_Feb07_2_Off_1_1.txt.gz,9606,9606,RNA
GSM1304362,Ov_Tumor_Ref_Mix  vs. 929,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 929,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304362/suppl/GSM1304362_B02_251485056581_S01_GE2-v5_95_Feb07_2_Off_1_2.txt.gz,9606,9606,RNA
GSM1304363,Ov_Tumor_Ref_Mix  vs. 939,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 939,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304363/suppl/GSM1304363_B02_251485056581_S01_GE2-v5_95_Feb07_2_Off_1_3.txt.gz,9606,9606,RNA
GSM1304364,Ov_Tumor_Ref_Mix  vs. 944,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 944,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304364/suppl/GSM1304364_B02_251485056581_S01_GE2-v5_95_Feb07_2_Off_1_4.txt.gz,9606,9606,RNA
GSM1304365,Ov_Tumor_Ref_Mix  vs. 945,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 945,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304365/suppl/GSM1304365_B02_251485056524_S01_GE2-v5_95_Feb07_2_Off_1_1.txt.gz,9606,9606,RNA
GSM1304366,Ov_Tumor_Ref_Mix  vs. 952,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 952,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304366/suppl/GSM1304366_B02_251485056524_S01_GE2-v5_95_Feb07_2_Off_1_2.txt.gz,9606,9606,RNA
GSM1304367,Ov_Tumor_Ref_Mix  vs. 953,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 953,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304367/suppl/GSM1304367_B02_251485056099_S01_GE2-v5_95_Feb07_2_Off_1_1.txt.gz,9606,9606,RNA
GSM1304368,Ov_Tumor_Ref_Mix  vs. 956,106 pooled ovarian samples,ovarian serous tumor sample,GPL6480,Homo sapiens,ovarian,2,,2825 Santa Monica Blvd. Suite 200,Santa Monica,USA,Medicine,jdering@mednet.ucla.edu,UCLA School of Medicine,Translational Oncology Research,"Judy,,Dering",CA,90404,"Agilent Feature Extraced data was imported into Rosetta Resolver version 7.1.1  (Rosetta Inpharmatics LLC, Cambridge, MA). Multiple probes with the same sequence code were combined into a single value using the Rosetta Resolver error-weighted averaging method for combining repeated measures.",41000,,Total RNA extracted using Qiagen RNeasy Kit following manufacturer's protocol.,825 ng each of labeled reference mix (cy3 label) and individual sample (cy5 label) were applied to Whole Human Genome 4X44 microarrays (Agilent G4112F) using the In Situ Hybridization Kit Plus (Agilent) protocol,Cy3,Cy5,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,RNA were labeled with Cy3-CTP or Cy5-CTP using the Quick-Amp Labeling Kit (Agilent) following manufacturer's instructions,Jan 07 2015,total RNA,total RNA,Homo sapiens,Slides were read on an Agilent G2505B scanner.  All  experiments were scanned with extended dynamic range enabled.,ovarian tumor 956,Public on Jan 07 2015,Jan 09 2014,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1304nnn/GSM1304368/suppl/GSM1304368_B02_251485056524_S01_GE2-v5_95_Feb07_2_Off_1_3.txt.gz,9606,9606,RNA
